competitions_id,teamId,team_rank,totalTeams,profile_id_str,flags,team_capacity,members_num
14242,3463830,8,6381,arashnic;sugawarya;resistance0108;misaki1111;alex495240115,1,99.8746278,5
14241,3464093,129,2431,soonhwankwon;youhanlee;yslee04,1,94.69354175,3
5260,346430,584,1963,kyazuki;hiroki6,1,70.24961793,2
5174,346573,174,546,valadi;jambhekarneel,1,68.13186813,2
5144,346574,311,922,pranjaldubey;akashbhople;radhachoudhury,1,66.26898048,3
5260,346578,13,1963,voltaire;sterby,1,99.33774834,2
15062,3466397,54,927,anumail21;manojprabhaakr;kranthi9,1,94.17475728,3
14241,3466715,36,2431,pukkinming;freestander;aleksandradeis;mobassir;frtgnn,1,98.51912793,5
3342,34668,106,289,nizhibitsky;dmitrykondrashkin,1,63.32179931,2
14241,3467166,108,2431,keleas;daniil915;arinalozhkina,1,95.55738379,3
3353,34675,99,245,gallamine;user3pi56143,1,59.59183673,2
14241,3468468,430,2431,alekseynp;rwightman,1,82.31180584,2
14241,3468714,375,2431,saphirox;psyfaker,1,84.57424928,2
5260,346903,1023,1963,lahirumadushanka;prasadm,1,47.88588895,2
14241,3469033,1187,2431,starlordbala;muerbingsha,1,51.17235705,2
14241,3470020,196,2431,kentaronakanishi;hattan0523,1,91.93747429,2
14242,3470246,631,6381,bandits;sarehhormozan;matal7,1,90.11126783,3
5260,347060,1148,1963,pathi108;vishma;cassiem,1,41.51808456,3
14774,3470607,1397,2931,rohitmidha23;shraddhaamohan,1,52.33708632,2
14652,3470826,57,1475,lego1st;andy2709;moewie94;dattran2346,1,96.13559322,4
14241,3470994,132,2431,achikin;darel1;bfishh,1,94.57013575,3
14241,3471643,405,2431,callmeb;carlodnt,1,83.34018922,2
14241,3471776,497,2431,xsardas;denilv,1,79.55573838,2
3353,34726,159,245,jkrijthe;veronika0;marcoloog;davidtax,1,35.10204082,4
5260,347312,843,1963,aramis;prakashanand,1,57.05552725,2
14242,3474657,4301,6381,divyasandeep;sandeepksb,1,32.59677167,2
14242,3474745,570,6381,dpurbey;shubhamchhabra,1,91.06723084,2
14241,3474756,195,2431,maksimovka;yegorjke;morylov;andreylitvinchuk,1,91.97860963,4
14241,3474870,4,2431,bloodaxe;spsancti;spodarets,1,99.83545866,3
14242,3475623,136,6381,antpersan;rodgomrod,1,97.86867262,2
5144,347564,289,922,ventureh;bingojosjtu,1,68.65509761,2
14241,3475781,334,2431,lucifer19;szecsip;doncalculator;tarrozs;galosattila,1,86.26079803,5
5260,347771,657,1963,sefficohen;matancohen,1,66.53082017,2
3316,34780,7,474,alexxanderlarko;ejlok1,1,98.52320675,2
14774,3478438,178,2931,betterthanbutter;paniquex;buseinov;sorrow321,1,93.92698738,4
14242,3479012,615,6381,skawasoe;zen1112000;tsuneto210;clm334,1,90.36201222,4
14774,3479832,1626,2931,anoldfish;elsazhou,1,44.52405322,2
14241,3479833,207,2431,mlnn2017;gideonvos,1,91.4849856,2
14241,3480065,252,2431,bohdan;kulishyurii;proskudin,1,89.63389552,3
15043,3480189,123,193,drewlr;siddharth5mn,1,36.26943005,2
14242,3481571,1767,6381,alsaco;hozler;ttekeli,1,72.30841561,3
5260,348186,4,1963,titericz;regisely,1,99.79623026,2
14774,3482133,2467,2931,geleshgomathil;navaneesh;etrama,1,15.83077448,3
14241,3482975,72,2431,rvslight;soongja,1,97.03825586,2
5260,348373,413,1963,linganesan;kokulan;vithulan;suventhan,1,78.96077433,4
14241,3484066,54,2431,phunghieu;duykhanh99,1,97.7786919,2
5340,348459,158,1680,thakurrajanand;oleksiirenov,1,90.5952381,2
5048,348478,23,1438,corroy;xjingfu,1,98.40055633,2
5340,348570,1252,1680,ioscas;yanlili,1,25.47619048,2
5340,348599,103,1680,abhishek;carloshuertas,1,93.86904762,2
5340,348632,1136,1680,realeasy;hangchi,1,32.38095238,2
3353,34864,1,245,scottdobson;nmkridler,1,99.59183673,2
5340,348744,262,1680,evilpanther;malamute,1,84.4047619,2
14242,3488158,1784,6381,andriazol;livington,1,72.04199969,2
14242,3489039,1584,6381,frankrosenblatt;zikazika,1,75.17630465,2
14242,3489081,4156,6381,shivamsarawagi;shriya15,1,34.86914277,2
5340,348954,992,1680,kunstmord;vvvvvv,1,40.95238095,2
5260,349042,1732,1963,faramarz89;jrahimipour,1,11.7677025,2
5340,349069,528,1680,arjunv1610;rohansadale,1,68.57142857,2
5144,349071,685,922,aialenti;okon391,1,25.70498915,2
14241,3491702,103,2431,jasonleelxx;shinsei66;chanhu;zkbreeze,1,95.76306047,4
14242,3492064,5857,6381,andreaschandra;adamwbd,1,8.211879016,2
5260,349215,1013,1963,coolboy215;benhsieh,1,48.3953133,2
5144,349260,777,922,kaosengineer;okovalevskiy,1,15.72668113,2
14241,3493143,12,2431,ilyadobrynin;pavel92;delpro,1,99.50637598,3
5048,349323,18,1438,vasyutka;zlodeibaal;nikkolo,1,98.74826147,3
14242,3493591,23,6381,stecasasso;grazder;tuttifrutti;raimonds1993,1,99.63955493,4
5260,349362,1714,1963,gurpreet24;sakshi2203,1,12.68466633,2
14242,3493660,3568,6381,starrynight;xintongwang1,1,44.08399937,2
5340,349370,433,1680,rdizzl3;iliasemenov;biagio90;shostka,1,74.22619048,4
3342,34941,130,289,siyuli;xiaoyu83576,1,55.01730104,2
15043,3494202,82,193,saarthakkapse;sudhiriitb,1,57.51295337,2
5340,349459,296,1680,antonov;akimovmike,1,82.38095238,2
5340,349518,1199,1680,asenov;koddy29;gavroche;lvoursl,1,28.63095238,4
14315,3495357,1,558,darkcoeus;detseggboy;daleri;blingblinghi;yangao2,1,99.82078853,5
14241,3495462,886,2431,surbhibhardwaj;adityakumar01,1,63.55409297,2
5260,349579,991,1963,silviomoreto;escudero;pedrohaamorim,1,49.51604687,3
14242,3496064,2688,6381,bigyi19;way2edata,1,57.87494123,2
5340,349614,526,1680,valadi;jambhekarneel,1,68.69047619,2
5340,349725,134,1680,jordangoblet;vikulin,1,92.02380952,2
5340,349793,1181,1680,notani;rterada,1,29.70238095,2
14242,3497959,1230,6381,ginnan;dajimax,1,80.72402445,2
14241,3498646,367,2431,dumjax;geobakker,1,84.90333196,2
14242,3499438,3053,6381,igorsm88;gustavopepi;lucasgiutavares;alexandrebvd,1,52.15483467,4
5340,349945,573,1680,ventureh;bingojosjtu,1,65.89285714,2
14241,3499914,97,2431,manann;hansol1sol,1,96.00987248,2
5340,350023,997,1680,ubsingh9;anushapatnaik,1,40.6547619,2
5340,350031,131,1680,pietromarinelli;qmaruf;tunguz,1,92.20238095,3
3353,35009,21,245,nickab;grmel89,1,91.42857143,2
14241,3501031,1832,2431,necrobs;cesteve,1,24.64006582,2
5340,350125,1260,1680,bnsri4u;user93,1,25,2
5340,350308,876,1680,manojsukhavasi;puneeth019;sainathadapa,1,47.85714286,3
14774,3503199,2314,2931,tshpakova;ollish,1,21.05083589,2
14774,3503596,1326,2931,vision12;satyamsharma,1,54.75946776,2
5260,350372,1617,1963,hwartig;exviva;dantee,1,17.62608253,3
3342,35038,252,289,renchengbin;lianxin,1,12.80276817,2
5260,350476,409,1963,ijkilchenko;jbt222,1,79.16454407,2
14242,3505082,184,6381,kozodoi;lizzzi1,1,97.11643943,2
5340,350593,114,1680,itankoyeu;ssukhanov;jeronymus,1,93.21428571,3
5144,350686,498,922,wjholst;mikezawitkowski,1,45.98698482,2
14241,3507510,1975,2431,harshitsheoran;jnesbit6,1,18.75771288,2
5340,350761,1299,1680,wjohnson;jjacquet,1,22.67857143,2
5260,350878,1249,1963,aialenti;okon391,1,36.37289862,2
5340,350902,1040,1680,banad07;abhishekmenon,1,38.0952381,2
14242,3509456,2728,6381,lucifer19;szecsip;doncalculator;tarrozs;galosattila,1,57.24808024,5
14242,3509597,49,6381,keiv84;dennislo;mikev77,1,99.23209528,3
5340,350987,732,1680,sumanthr4;nareshvemula,1,56.42857143,2
5340,350991,1533,1680,binggong;jonifranc;jbmere;xiaochenzheng,1,8.75,4
5144,351062,294,922,vikkumar;jmwebb,1,68.11279826,2
14774,3512479,2502,2931,palaksood97;uttkarsh012,1,14.63664278,2
5340,351248,984,1680,randomforestfanatic;remap1,1,41.42857143,2
14242,3512945,564,6381,isanton;oleg90777,1,91.16125999,2
14242,3513459,2034,6381,younghoonshin06;jeesoohaa,1,68.12411848,2
5144,351358,122,922,goodok;alexgoodok,1,86.76789588,2
14241,3513910,80,2431,vladimirsydor;yakuben,1,96.70917318,2
5340,351407,360,1680,gongtu65;szzexpoi,1,78.57142857,2
5144,351474,152,922,philschmidt;alexs00;yuraka,1,83.51409978,3
5340,351488,219,1680,merlion;datatists,1,86.96428571,2
5340,351580,797,1680,mattsee;eschner,1,52.55952381,2
5340,351601,1663,1680,neshuagrawal;vedgupta;vikashmhw,1,1.011904762,3
5340,351707,170,1680,natesholland;laughingpancakes,1,89.88095238,2
14242,3517215,174,6381,kooozai1028;lemmingy,1,97.27315468,2
14242,3517507,40,6381,nvarganov;alexeykupershtokh;nroman,1,99.37313901,3
14241,3518345,903,2431,samyak0112;aryanshomray,1,62.85479227,2
14241,3518799,1869,2431,jimsrc;pablohego;socom20,1,23.11805841,3
14241,3520199,1973,2431,mhmdsab;asabry79400,1,18.83998355,2
14774,3521142,1281,2931,rajnishe;arachauhan,1,56.29477994,2
15043,3521282,34,193,rohitmidha23;shraddhaamohan,1,82.38341969,2
5340,352158,711,1680,vikashsingh;jalfaizy;saraswat,1,57.67857143,3
3342,35239,9,289,alecradford;slatervictoroff,1,96.88581315,2
5340,352419,1145,1680,ssqlearn;snailpen,1,31.8452381,2
14241,3524831,51,2431,trytolose;vivpavlov,1,97.9020979,2
14242,3525237,3192,6381,devrimm;onurdabasi,1,49.97649271,2
14774,3526171,1193,2931,bitthal;anshulg03,1,59.2971682,2
14242,3526686,4014,6381,tamalpanja;ksushantk;raovinaykumar;sandysharma;vdinesh1990,1,37.09449929,5
3353,35268,24,245,ildefons;jqug86933,1,90.20408163,2
14241,3526835,484,2431,ni5hant;harshdave,1,80.09049774,2
5340,352706,1631,1680,tcuvelier;sarahwassermann,1,2.916666667,2
5340,352723,1020,1680,vikki15;statistickle,1,39.28571429,2
5340,352810,1171,1680,jangkj09;jainachin,1,30.29761905,2
14242,3530020,1238,6381,yoshimitsuyagi;yu19900724;yokoichi,1,80.59865225,3
14242,3531659,5786,6381,retr0bot70;bharath2001a,1,9.324557279,2
5260,353170,1560,1963,jamiedixon;edouardmoureaux,1,20.52980132,2
5260,353228,1179,1963,hieupham;sbajaj;angsten,1,39.93886908,3
14652,3533017,146,1475,mikkojkvaak;qitvision,1,90.10169492,2
14241,3533297,7,2431,tugstugi;xuyuan,1,99.71205265,2
14241,3533561,1413,2431,wddr955;hhloverr,1,41.87577129,2
14242,3534437,1074,6381,aliedalat;amirhmi;farzadhabibi,1,83.16878232,3
5340,353473,698,1680,oilujcesarv;vgp314,1,58.45238095,2
5340,353533,805,1680,cusinato;gabrielaolinto;luanamoraes;fredericobd,1,52.08333333,4
14242,3535591,4119,6381,kwabenantim;jimmafeni,1,35.44898919,2
5260,353582,398,1963,pasindujw;amila1991;pubudumahesh;kgkalani,1,79.72491085,4
3342,35398,172,289,fzvinicius;leonardozambaldi,1,40.48442907,2
14241,3540572,1998,2431,vasudeva167;apsivakumar,1,17.81160016,2
14774,3542472,2863,2931,kalyan0007;sebabrata,1,2.320027294,2
14774,3544016,674,2931,geekforever;tushaargvs,1,77.00443535,2
13333,3544026,651,1538,igorkrashenyi;sakvaua,1,57.67230169,2
13333,3544068,129,1538,axel81;ratthachat;hmmoghaddam;jpbremer,1,91.61248375,4
14242,3544335,978,6381,govoruha;bohdansafoniuk,1,84.67324871,2
14241,3546748,541,2431,sbronskiy;dmisky;valien,1,77.74578363,3
14241,3547169,887,2431,yonehika233;miki1201,1,63.51295763,2
14241,3549813,1144,2431,buaazijian;abbsophia,1,52.94117647,2
13333,3551245,100,1538,huutrinh;tonthatnam,1,93.49804941,2
13333,3551555,251,1538,weizhezhang;meismaomao,1,83.68010403,2
14242,3551923,573,6381,meli19;shixing198,1,91.02021627,2
14242,3552348,1304,6381,kenjimatsuda0;hiko2msp,1,79.56433161,2
14242,3552753,1124,6381,lizhe50;qiuquan,1,82.38520608,2
14774,3552912,895,2931,marconna;andrealiuchang,1,69.46434664,2
5340,355384,533,1680,kirubakumaresh;alokkr,1,68.27380952,2
5340,355479,1436,1680,christopherrisi;joemudge;postal,1,14.52380952,3
5340,355495,1480,1680,anantgupta;russwilliams,1,11.9047619,2
13333,3556044,730,1538,kiurtis;maxlenormand,1,52.53576073,2
14241,3556193,1401,2431,dem999;elvis1992,1,42.36939531,2
5340,355636,188,1680,mnanne;bbnextlvl,1,88.80952381,2
14241,3556942,1615,2431,tiginkgo;yukia18,1,33.56643357,2
14242,3558008,774,6381,zubochenko;chekrizh,1,87.87023977,2
13333,3559271,982,1538,maksimovka;andreylitvinchuk,1,36.15084525,2
5144,356002,288,922,hacknitish;greenmaverick,1,68.76355748,2
5261,356109,21,2260,qwang88;jiweiliu;xiaozhouwang,1,99.07079646,3
5340,356119,761,1680,mpedroto;ruidamendes,1,54.70238095,2
5261,356148,22,2260,amazingbob;poiss0nriot;nimashahbazi,1,99.02654867,3
13333,3561713,126,1538,orkatz2;danpresil1,1,91.80754226,2
5261,356220,476,2260,dishashree;akshaynaik,1,78.9380531,2
14241,3562236,2014,2431,alexstr;dmitrynazarenko,1,17.1534348,2
14241,3562471,2241,2431,say2deepak;divjot,1,7.815713698,2
5261,356260,366,2260,pathakmanoj;vinodpathak1991,1,83.80530973,2
14241,3562650,1251,2431,varshul;dynamite2055,1,48.5396956,2
5261,356288,88,2260,mathurinache;elmacho;laurae2,1,96.10619469,3
13333,3563120,186,1538,avinashanand;altaireon,1,87.90637191,2
5261,356321,822,2260,uday1889;vasukokkil,1,63.62831858,2
14241,3563505,729,2431,init27;init927,1,70.0123406,2
14242,3564226,3220,6381,dinu1763;vimalkumark,1,49.53769002,2
14313,3564359,1064,2749,ruvater;aleksandrkim,1,61.29501637,2
5261,356490,497,2260,dmi3kno;oysteijo,1,78.00884956,2
5261,356589,1477,2260,duncanscottwilson;phillipinator;chanlaw,1,34.6460177,3
5340,356604,713,1680,valteresj;mailsonsantos,1,57.55952381,2
5261,356607,98,2260,qwofford;kevinkirchhoff;pranavbahl,1,95.66371681,3
5261,356630,29,2260,gmilosev;ashhafez,1,98.71681416,2
15043,3567271,13,193,olzhasnu;vadiksadik,1,93.2642487,2
5261,356729,76,2260,sz3fkuchni;sarwasg,1,96.63716814,2
14241,3567338,1668,2431,cmhashim;mohammedtalha5189,1,31.3862608,2
5340,356750,204,1680,kulishyurii;proskudin,1,87.85714286,2
5261,356771,271,2260,azveryansky;korotenkodg,1,88.00884956,2
5260,356785,772,1963,madhuka92;hmjayakodi,1,60.67244014,2
13333,3568098,541,1538,pukkinming;freestander;aleksandradeis;mobassir;frtgnn,1,64.82444733,5
14242,3568245,1404,6381,flaviengelineau;duffmen,1,77.99717913,2
14242,3568851,3118,6381,khaitov;necrospk;dishkakrauch,1,51.13618555,3
5261,356901,118,2260,x75a40890;panosc,1,94.77876106,2
5144,357004,383,922,akimovmike;vekapex;maxmmsu,1,58.45986985,3
14774,3570564,837,2931,dreamwaks;byc3230,1,71.44319345,2
3353,35709,4,245,briancheung;ejhumphrey,1,98.36734694,2
5261,357178,815,2260,antoninarusakova;rusakovps,1,63.9380531,2
14241,3572545,443,2431,dukhovnik;mrlzla,1,81.77704648,2
5261,357268,7,2260,psilogram;loisso;mahatmus,1,99.69026549,3
5261,357305,540,2260,ferodia;leohemamou,1,76.10619469,2
3342,35732,13,289,srgodbole;madhavkumar2005,1,95.5017301,2
5261,357396,813,2260,angelus1383;highlander88,1,64.02654867,2
14315,3574033,24,558,dsvolkov;artyomp,1,95.69892473,2
13333,3574568,970,1538,atomkevich;bekovmi1989,1,36.93107932,2
13333,3575471,964,1538,rohitmidha23;shraddhaamohan,1,37.32119636,2
5261,357584,1846,2260,martafernandez;sandram92,1,18.31858407,2
5340,357612,376,1680,guppsy;aakansh9,1,77.61904762,2
5144,357626,120,922,keishinkickback;clevern,1,86.98481562,2
5261,357642,742,2260,valteresj;mailsonsantos,1,67.16814159,2
5340,357655,143,1680,weimin;zanelim,1,91.48809524,2
5261,357793,593,2260,ijkilchenko;jbt222,1,73.76106195,2
5261,357885,1172,2260,tarundevireddy;himanshusikaria,1,48.14159292,2
14242,3580779,2048,6381,karmazyak;drthrevan,1,67.90471713,2
14242,3580819,5829,6381,varshinee;malarsarav,1,8.650681711,2
14242,3580982,1596,6381,arvissu;m10515009;qbenrosb00,1,74.98824636,3
3353,35812,51,245,ritapimentel;atcfsilva,1,79.18367347,2
5261,358215,333,2260,raymondellis;defenestration,1,85.26548673,2
13333,3583620,141,1538,joonl04;pocketmad,1,90.83224967,2
14242,3583770,509,6381,fhiroki;kantaro1217,1,92.02319386,2
14242,3583963,121,6381,madiyar;kelexu;bolkonsky;nprokoptsev,1,98.10374549,4
14774,3584224,2341,2931,serengil;mgiraygokirmak;ozgeersoyleyen,1,20.12964858,3
13333,3584419,668,1538,praveeny20;saife245,1,56.56697009,2
5261,358449,1835,2260,mikkelam;mrmathias,1,18.80530973,2
14774,3584720,1057,2931,kirillru;delpro,1,63.93722279,2
14241,3584784,346,2431,shaygu;yogevh;eviatarai,1,85.767174,3
14242,3585364,4005,6381,im0qianqian;wixeezhu,1,37.23554302,2
2479,3586,12,181,martinchabbert;martinpiotte,1,93.37016575,2
5260,358730,1762,1963,kaustubhn;pankajtamhane,1,10.23942944,2
5261,358848,2251,2260,luciusjiang;fan168,1,0.398230088,2
5144,358883,127,922,fgutierr;bojanz,1,86.22559653,2
5261,358905,1220,2260,rlemasquerier;gpvd28,1,46.01769912,2
14242,3589103,20,6381,tishur;merkylove,1,99.6865695,2
5261,359159,1606,2260,giuliolovisotto;kenoph,1,28.9380531,2
14241,3592043,247,2431,leensman500;blackitten13;kirill702b,1,89.83957219,3
14242,3592677,206,6381,r3dfear;dracula2511,1,96.77166588,2
14241,3593338,2094,2431,sakares;radstallion,1,13.86260798,2
5261,359428,1545,2260,jerzykm;xttooo,1,31.63716814,2
5261,359468,41,2260,sushize;anokas,1,98.18584071,2
5144,359503,674,922,vimary;alexozerin,1,26.89804772,2
13333,3595218,174,1538,andtem2000;alexisrozhkov;tiulpin;vladimirsydor;dprkkds,1,88.68660598,5
5261,359637,1161,2260,bradtrew;jamesdale,1,48.62831858,2
14242,3596645,1100,6381,hedgehoginfog;ellunium,1,82.76132268,2
5261,359745,1819,2260,reedrefucher;pavlyshyn,1,19.51327434,2
14242,3598656,64,6381,lucamassaron;pietromarinelli;steubk;serigne;ryunosukeishizaki,1,98.99702241,5
14242,3599057,561,6381,joshxsarah;petersk20,1,91.20827457,2
14241,3599248,869,2431,shubham505;pranjut;rahulkhanna2,1,64.25339367,3
13333,3599340,496,1538,thomasx;dakomg,1,67.7503251,2
5260,359969,788,1963,shubhamgoel27;nikhilparmar,1,59.85736118,2
14242,3599757,859,6381,harunshimanto;kulsumsiddique;loaiabdalslam;napsack,1,86.53816016,4
5260,360056,401,1963,udeesha;nmursith,1,79.57208355,2
5260,360141,1369,1963,letfly;yaopan,1,30.25980642,2
14242,3601498,3433,6381,zylatis;aramacus,1,46.19965523,2
5260,360178,1343,1963,tarundevireddy;himanshusikaria,1,31.58430973,2
14242,3601918,5270,6381,pdmp22;dmintry,1,17.4110641,2
14242,3602779,5202,6381,saurabh7;aman1391,1,18.47672779,2
14241,3602932,1916,2431,shahzaib81399;atharnouman,1,21.18469766,2
5340,360331,969,1680,leelondon;kzbigboss,1,42.32142857,2
14242,3603499,21,6381,whitebird;betten;zhixing629;lanjunyelan;hesene,1,99.67089798,5
5260,360350,297,1963,siricata;bkitsen;theekshanawj;visithamanujaya,1,84.87009679,4
5260,360475,786,1963,tbonza;rafeltaye;eab396,1,59.95924605,3
14242,3604901,27,6381,thousandface1111;hugoluo,1,99.57686883,2
5261,360507,1568,2260,michaelxiao;okoronj;posiedon,1,30.61946903,3
14241,3606565,1996,2431,pengbo0054;snaker,1,17.89387084,2
5261,360747,621,2260,dsdinter;satyasheel,1,72.52212389,2
14242,3607590,3016,6381,aritrase;ayanchowdhury,1,52.73468108,2
14242,3607643,97,6381,brotye;eeeedev,1,98.47986209,2
5261,360840,2038,2260,maximantonovich;chaoswolf,1,9.82300885,2
3377,36085,31,189,frolli;tiagosn;thiagotanaka,1,83.5978836,3
5340,360961,861,1680,batmich;pipi14,1,48.75,2
5357,361043,154,1370,konradb;sudalairajkumar;mpearmain,1,88.75912409,3
14241,3610494,46,2431,yangfan556677;wangjiahao,1,98.10777458,2
5261,361161,1472,2260,guruji;hpandes12,1,34.86725664,2
14241,3611658,1259,2431,feraijo;den4iknestor;johnnow,1,48.21061292,3
14242,3611865,882,6381,mhs123;lpachuong,1,86.17771509,2
5260,361189,132,1963,hardbyte;caracena;youph1975;pennyroyallus,1,93.27559857,4
14242,3611937,575,6381,shuwenlau;zichengliu0226;qibinlin;catdoggg,1,90.98887322,4
5340,361342,386,1680,rlemasquerier;gpvd28,1,77.02380952,2
5357,361422,1084,1370,ramamohand;subhaganapathi,1,20.87591241,2
5357,361463,785,1370,dariusalaska;harrybrown,1,42.70072993,2
5340,361468,725,1680,joaomarcosgris;victorfeitosa,1,56.8452381,2
14241,3615143,376,2431,satetsu007;shogonagano;kentaromatsuura;obasna,1,84.53311394,4
5340,361551,1440,1680,garbagefiresale;ms1005,1,14.28571429,2
13333,3616979,561,1538,prajwalmylar;karthik999,1,63.52405722,2
14242,3617787,1654,6381,tcdhdk;tornado914,1,74.07929792,2
3316,36183,59,474,mahendrakariya;thomasfletcher,1,87.55274262,2
14242,3620520,5148,6381,eananth;urvashimishra,1,19.32299013,2
14241,3620825,1656,2431,isaienkov;contortionist;topkech,1,31.87988482,3
14241,3621517,154,2431,zavareh89;sobhan110,1,93.66515837,2
5261,362186,105,2260,aiijoe;kylelee,1,95.3539823,2
14242,3622284,2889,6381,hsherkat;pltibles,1,54.72496474,2
14242,3622321,3419,6381,leotakahashi;takuoz,1,46.41905657,2
14241,3622969,117,2431,avinashanand;altaireon,1,95.18716578,2
14241,3623007,193,2431,byrachonok;welgum;devvindan,1,92.0608803,3
14241,3623767,8,2431,ubamba98;rishabh2001;carnav0400,1,99.67091732,3
14242,3624004,6,6381,philippsinger;dott1718;ebouteillon;christofhenkel;maxjeblick,1,99.90597085,5
14241,3624490,191,2431,lvoursl;danil328,1,92.14315097,2
5357,362592,1050,1370,sendel;richardlinke,1,23.35766423,2
13333,3626195,165,1538,adish333;tomeramit2,1,89.27178153,2
14242,3626463,772,6381,herunyu;emilyxu,1,87.90158282,2
14241,3626601,136,2431,souhai;mikkojkvaak;qitvision,1,94.40559441,3
5261,362661,817,2260,chinacat2002;mattymcd,1,63.84955752,2
5261,362689,32,2260,titericz;nthanhtam;praveenadepu,1,98.5840708,3
5357,362696,318,1370,farstars;youngpark,1,76.78832117,2
14241,3628235,41,2431,poteman;qiaoshiji;xucheng;chizhu2018;zhouqingsongct,1,98.31345125,5
5260,362906,1326,1963,ashishsehgal;ankittalele,1,32.45033113,2
5261,362963,964,2260,yiyang186;finlay,1,57.34513274,2
5260,362991,1566,1963,ivanvladimir;hector44,1,20.22414671,2
14241,3630184,774,2431,thomasx;dakomg,1,68.16125051,2
13333,3630221,95,1538,manojprabhaakr;muhakabartay;lightnezzofbeing;roydatascience;carlolepelaars,1,93.82314694,5
14242,3631362,2503,6381,sanary;sarvesh278,1,60.77417333,2
14241,3632389,16,2431,deyury;scizzzo;bolkonsky;vassilybar;akravchuk97,1,99.34183464,5
15043,3633296,117,193,sbronskiy;dmisky;valien,1,39.37823834,3
14241,3633311,126,2431,alexdenis;ivashnyov;kvigly55,1,94.81694776,3
13333,3635683,247,1538,krsoju;kamsahamnida,1,83.94018205,2
14241,3637008,187,2431,anoldfish;jiangyl2011,1,92.30769231,2
5261,363747,1456,2260,neshuagrawal;vedgupta,1,35.57522124,2
14241,3637924,389,2431,yhiroshi;yuooka,1,83.99835459,2
5340,363865,1425,1680,wilsonchu;wpiyanwang,1,15.17857143,2
5357,363876,47,1370,antklen;alanwuxm,1,96.56934307,2
14241,3639739,302,2431,thanhpv;quandapro,1,87.57712875,2
14241,3640513,1895,2431,andy2709;moewie94;jesucristo;dattran2346,1,22.0485397,4
14315,3643002,48,558,sggpls;yuratrubitsyn,1,91.39784946,2
14242,3643704,1126,6381,ad6398;greenahn,1,82.35386303,2
5357,364559,48,1370,outliar;abhilashawasthi;yaminijoshi;gullu39;adityakumarsinha;salkaa,1,96.49635036,6
5357,364591,370,1370,malten;nkmlt31;mrugankakarte,1,72.99270073,3
14242,3646498,156,6381,nyk510;hunterkoba,1,97.55524213,2
5340,364721,758,1680,riccheng;ty88523077,1,54.88095238,2
15768,3647213,449,547,nyokinyoki;daikimori,1,17.91590494,2
3353,36474,177,245,timeseries;sebastiandreler,1,27.75510204,2
3342,36475,20,289,jacopohirschstein;dnouri,1,93.07958478,2
2478,3648,103,176,rowanchakoumakos;stephentrusheim;dimabrezhnev,1,41.47727273,3
5261,364868,425,2260,aganov;gamatima,1,81.19469027,2
5261,365080,147,2260,anujkh;nitink12,1,93.49557522,2
5357,365389,1074,1370,sangameshnr;bonanzhang,1,21.60583942,2
5261,365391,2012,2260,satishdivakarla;dineshjasti,1,10.97345133,2
5261,365465,37,2260,adityakumarsinha;salkaa,1,98.36283186,2
5261,365509,10,2260,mikeskim;ben519,1,99.55752212,2
14242,3656421,1653,6381,albertpeng;zaczhuym,1,74.09496944,2
5261,365745,1046,2260,hoogleraar;romashka,1,53.71681416,2
5261,365782,20,2260,medial;barsinai,1,99.11504425,2
13333,3658977,1048,1538,hypocrites;mosolab,1,31.85955787,2
5357,365936,871,1370,krish240574;jrangrej,1,36.42335766,2
5357,366156,832,1370,manojsukhavasi;puneeth019;sainathadapa,1,39.27007299,3
15043,3665353,48,193,seriousran;ljh0128,1,75.12953368,2
13333,3665462,122,1538,sefficohen;nuritci,1,92.06762029,2
5261,366564,677,2260,mnanne;bbnextlvl,1,70.04424779,2
5357,366573,80,1370,philschmidt;mardoe;uwedick;dollardollar,1,94.16058394,4
5261,366811,1083,2260,kiranbv;harishkashyap,1,52.07964602,2
13451,3669745,129,1345,samenko;danjafish,1,90.40892193,2
13451,3669896,68,1345,alimbekovkz;jovannv,1,94.94423792,2
13451,3669964,2,1345,dmitrylarko;darraghdog,1,99.85130112,2
5261,367019,1842,2260,nelmaya;acbarrettomdp,1,18.49557522,2
13451,3670469,13,1345,lego1st;andy2709;nguyenbadung;moewie94;dattran2346,1,99.03345725,5
13451,3670545,284,1345,sergeifironov;dimarik;hokmund;mortido,1,78.88475836,4
13451,3670601,8,1345,dmytropoplavskiy;meanshift;maciejbudys;nordberdt;tgilewicz,1,99.40520446,5
13451,3671227,340,1345,mitsuonishizawa;yutanakamura;yakata66;ykringum;abebe9849,1,74.72118959,5
13451,3671461,19,1345,hggshntr;guyeng;yitzhakp;hadarpo;evikop,1,98.58736059,5
13451,3671633,88,1345,dsalex;boykoaa,1,93.45724907,2
14242,3671695,993,6381,shubham505;pranjut,1,84.43817583,2
13451,3672118,91,1345,pestipeti;hkristof03,1,93.23420074,2
13451,3672413,83,1345,haqishen;sam826017,1,93.82899628,2
5261,367271,776,2260,divyarajkmr;evangelistquant,1,65.66371681,2
13451,3673229,108,1345,andrecastilla;jessicasantos;nandaw,1,91.97026022,3
13451,3673254,46,1345,kazanova;neongen;steamedsheep;bolkonsky;vassilybar,1,96.57992565,5
13451,3673528,63,1345,fernandocamargo;piovan;crawer,1,95.31598513,3
