competitions_id,teamId,team_rank,totalTeams,profile_id_str,flags,team_capacity,members_num,avg_abi,avg_qua,avg_par,country_num
3504,58052,247,336,aazem57064;eddymonthy,1,26.49 ,2,0.02 ,2979.50 ,1.00 ,1
3524,58107,383,630,yileizhong;zhanfeilei;jiahangxu,1,39.21 ,3,0.02 ,2793.00 ,1.00 ,1
6004,581151,262,1972,ttucphares;tturubie,1,86.71 ,2,0.01 ,1659.00 ,3.00 ,1
6277,582904,3084,3304,tusharvaidya;kishoripawar,1,6.66 ,2,0.03 ,2580.50 ,1.00 ,1
6277,583207,569,3304,konradb;mpearmain,1,82.78 ,2,8.80 ,3483.00 ,72.50 ,2
6277,585263,3170,3304,harshratde;harshrat,1,4.06 ,2,0.01 ,1906.00 ,3.00 ,2
3524,58541,283,630,radium0;jonathanpolak1,1,55.08 ,2,0.02 ,2885.50 ,2.50 ,1
6277,586032,2110,3304,dushyantadhyani;deepu13singh,1,36.14 ,2,0.01 ,2201.00 ,3.00 ,2
6049,586114,126,655,saurabhbhatt;shayak94;vihangpatil,1,80.76 ,3,0.18 ,2256.33 ,8.00 ,1
6116,586143,19,385,haox364;lzhang57,1,95.06 ,2,0.54 ,2207.00 ,7.00 ,1
6277,586187,2055,3304,blackitten13;isukharev;novikovlev,1,37.80 ,3,0.44 ,1653.67 ,19.67 ,2
3524,58790,11,630,marcoalt;piecurus,1,98.25 ,2,0.62 ,3056.00 ,3.50 ,1
6277,589048,3002,3304,nsquared;zhengyuan,1,9.14 ,2,0.01 ,1733.50 ,1.50 ,1
6277,589208,3221,3304,liudmylaslava;gollor,1,2.51 ,2,0.03 ,2016.00 ,3.50 ,2
2496,5893,1079,1350,pckben;kristin,1,20.07 ,2,0.16 ,3729.00 ,4.50 ,1
6116,589925,24,385,jccdoer;zhanglj,1,93.77 ,2,0.35 ,1694.50 ,2.00 ,1
3504,59180,10,336,leustagos;efimov,1,97.02 ,2,14.39 ,3427.50 ,45.00 ,2
3504,59227,317,336,miamiasheep;mark86092,1,5.65 ,2,0.24 ,2786.00 ,5.00 ,1
5568,592548,304,2293,anujkh;nitink12,1,86.74 ,2,0.32 ,2405.50 ,18.00 ,2
6116,593370,196,385,woters;dimasakovich,1,49.09 ,2,0.33 ,2412.50 ,18.50 ,1
6243,593513,43,848,yshrestha;elistevens;mthomas99,1,94.93 ,3,0.20 ,1559.67 ,2.00 ,1
3504,59422,336,336,harrisaarikoski;loveall;seohoonjin,1,0.00 ,3,1.50 ,3202.00 ,14.00 ,3
6277,594643,692,3304,pavelbarykin;baolli,1,79.06 ,2,0.01 ,2579.50 ,8.00 ,1
6277,595426,42,3304,joseffeigl;benjaminbossan,1,98.73 ,2,3.81 ,3088.50 ,19.50 ,1
3403,59699,50,80,christophmolnar;ayiti50218,1,37.50 ,2,0.25 ,3253.50 ,7.50 ,1
3403,59712,2,80,srgodbole;madhavkumar2005;rohanrao,1,97.50 ,3,10.51 ,3404.67 ,38.33 ,2
3403,59720,29,80,satyaprakash1986;rajnitjsr,1,63.75 ,2,0.16 ,2938.50 ,22.00 ,1
6277,597509,789,3304,strizzo;pdelcoco,1,76.12 ,2,0.08 ,2019.50 ,1.50 ,1
3504,59778,4,336,agdavis;speculation;yhjiang,1,98.81 ,3,5.49 ,3054.00 ,15.00 ,1
6277,598132,197,3304,junyoung;yeonmin,1,94.04 ,2,1.68 ,1709.00 ,19.50 ,1
3403,59836,22,80,dmcgarry;willstanton,1,72.50 ,2,0.86 ,3150.00 ,8.50 ,1
3599,59919,68,530,abhishek;thakurrajanand,1,87.17 ,2,49.48 ,3528.50 ,178.50 ,2
3504,59931,277,336,abhishekdubey1;brankalakic,1,17.56 ,2,0.02 ,2776.00 ,1.00 ,1
3599,59953,248,530,nareshshah139;nppotdar,1,53.21 ,2,0.01 ,3048.50 ,5.00 ,2
6277,600192,1029,3304,kareemdarweesh;wesamelshamy,1,68.86 ,2,0.41 ,1488.00 ,5.50 ,2
6116,600298,177,385,bertrandr;mpaulin,1,54.03 ,2,0.02 ,2130.50 ,1.50 ,1
6116,600839,306,385,pk3663;mleadbetter,1,20.52 ,2,0.01 ,2341.00 ,2.00 ,2
6277,601014,2656,3304,sruthi30;wolfsbane9513,1,19.61 ,2,0.03 ,1807.50 ,2.00 ,1
6277,603534,1089,3304,wvadim;notfound,1,67.04 ,2,0.03 ,2074.00 ,3.50 ,2
6277,605277,580,3304,janpreets;dikshant2210,1,82.45 ,2,1.35 ,2020.00 ,14.00 ,1
6277,605846,379,3304,justinclark;zmccormick7;nickmccormick1,1,88.53 ,3,0.01 ,1493.00 ,1.00 ,1
6277,606386,397,3304,hallvard;jensfredrik,1,87.98 ,2,0.08 ,1901.50 ,2.50 ,2
3504,60755,293,336,leonchen0;beader,1,12.80 ,2,0.09 ,2940.50 ,4.00 ,1
3354,60768,65,160,agriff86;smallnstatistics,1,59.38 ,2,0.16 ,3234.00 ,2.50 ,1
3354,60781,51,160,lmsaini;sanjeevkumar0,1,68.13 ,2,0.31 ,3038.00 ,6.00 ,1
3599,60820,121,530,dmitrygoritskiy;olesyabogdanova;mipt131876,1,77.17 ,3,0.02 ,2772.33 ,1.00 ,2
6277,608937,20,3304,ckomaki;anmiko,1,99.39 ,2,4.03 ,2840.00 ,21.00 ,2
6277,609696,454,3304,pietromarinelli;qmaruf,1,86.26 ,2,3.83 ,2751.00 ,61.50 ,2
3524,61056,424,630,hackyou;anamaytengse;dhananjay0;swapnilkasliwal,1,32.70 ,4,0.02 ,2765.00 ,1.50 ,1
6243,610677,226,848,skhemka;pankajvshrma,1,73.35 ,2,0.78 ,2271.00 ,26.50 ,1
6277,610914,14,3304,alexs00;craigglastonbury;wrosinski;fredtony,1,99.58 ,4,1.76 ,1926.25 ,18.50 ,4
2969,61116,116,165,milankovich;qulu1131356,1,29.70 ,2,0.02 ,2780.00 ,1.00 ,1
6116,611225,291,385,yukimiyazaki;osciiart,1,24.42 ,2,2.60 ,1687.50 ,28.00 ,1
3504,61156,260,336,jackxie7;potato,1,22.62 ,2,0.03 ,2951.00 ,2.50 ,1
6116,613461,18,385,ruding;shiangyong,1,95.32 ,2,0.15 ,1750.50 ,2.00 ,1
3504,61364,257,336,ronvohra;kratarthgoel,1,23.51 ,2,0.02 ,2762.00 ,1.50 ,1
6116,613700,5,385,titericz;sasrdw;dmytropoplavskiy,1,98.70 ,3,41.44 ,2319.00 ,82.00 ,3
6049,614554,209,655,vvankrunkelsven;adriaanslechten,1,68.09 ,2,0.25 ,2055.00 ,7.50 ,1
3524,61457,40,630,moonknight;sameep;amitpanghal;sameeragrawal,1,93.65 ,4,0.16 ,2761.50 ,1.75 ,1
3524,61467,178,630,abhishekanand0;kumarpallav;pulkitbansal;rishabh2,1,71.75 ,4,0.02 ,2761.25 ,1.00 ,1
3524,61472,365,630,jayanthjaiswal;pulkitmaheshwari;aashayharlalka;rahulranjan3,1,42.06 ,4,0.02 ,2762.75 ,1.25 ,1
3524,61503,603,630,debajyoti0;sarthakbagaria;malharmehta;digvijaybb40,1,4.29 ,4,0.06 ,2763.50 ,1.50 ,2
3524,61597,475,630,gautamsumu;chandankumar134180;ashishbusi,1,24.60 ,3,0.02 ,2760.00 ,1.00 ,2
3524,61601,442,630,prakharjain;rahulgupta2;utkarshdiwaker;sakett,1,29.84 ,4,0.06 ,2760.50 ,1.25 ,1
6277,616244,798,3304,w268wang;williamswei;leozhc,1,75.85 ,3,0.03 ,1583.00 ,3.00 ,1
6277,616286,925,3304,amrsaeed;hebasakr,1,72.00 ,2,0.01 ,1521.50 ,2.00 ,1
6277,616301,1017,3304,sortega;vicentebacin,1,69.22 ,2,0.01 ,2182.50 ,1.00 ,1
6116,616529,269,385,f03n1x;frenzykryger,1,30.13 ,2,0.18 ,2145.00 ,7.50 ,1
2518,6166,83,276,musicallyut;bhoomi,1,69.93 ,2,0.38 ,3629.50 ,5.50 ,2
6049,616845,653,655,calvinhu;diana66ds;praneet22,1,0.31 ,3,0.01 ,2349.00 ,1.00 ,1
6277,617642,59,3304,a31314431;jiakang,1,98.21 ,2,0.64 ,1993.00 ,6.00 ,1
6277,618515,521,3304,willperkins;chssch,1,84.23 ,2,0.02 ,2595.00 ,3.00 ,1
3524,61926,490,630,sksavant;abhinavr;sanathkuppa;madhukiran0,1,22.22 ,4,0.02 ,2767.00 ,1.25 ,2
3524,61939,355,630,nishanthdikkala;vipulsingh0;ashwinp;raheeborade,1,43.65 ,4,0.02 ,2799.50 ,1.25 ,1
6243,620189,249,848,ppoasdd;shwang08,1,70.64 ,2,0.01 ,1643.50 ,1.00 ,2
3532,62024,95,194,bluebalam;brijeshpadsala,1,51.03 ,2,0.63 ,3050.50 ,7.00 ,2
6116,620780,234,385,taylorwilliams;markweygang,1,39.22 ,2,0.01 ,1674.00 ,3.00 ,1
6277,620906,1374,3304,deep911;morlikow,1,58.41 ,2,0.01 ,2129.00 ,4.50 ,1
6277,620939,558,3304,attila007;broziere,1,83.11 ,2,0.24 ,2082.50 ,8.00 ,2
3524,62120,512,630,vishalrewari;bhavindoshi;amandeepchugh,1,18.73 ,3,0.02 ,2821.33 ,1.00 ,1
3599,62290,2,530,miroslaw;bryangregory,1,99.62 ,2,1.61 ,3014.50 ,13.50 ,2
6322,623311,876,938,mathurinache;clustifier,1,6.61 ,2,15.71 ,3296.50 ,183.50 ,2
3599,62399,13,530,bderrett;vellamike,1,97.55 ,2,0.15 ,2889.00 ,3.50 ,1
6322,624135,893,938,mpotma;rwightman,1,4.80 ,2,1.68 ,2000.50 ,12.00 ,1
6277,624736,550,3304,christofer;coinlab,1,83.35 ,2,0.11 ,2311.00 ,6.00 ,2
6277,626093,2997,3304,wlchastain;beuton,1,9.29 ,2,0.01 ,1490.00 ,1.00 ,1
6277,626794,1819,3304,hqphat;infinitas,1,44.95 ,2,1.15 ,2097.00 ,14.50 ,2
6243,627156,21,848,godaibo;legion007,1,97.52 ,2,3.86 ,1880.00 ,35.50 ,2
6322,628569,94,938,arsenyinfo;cortwave,1,89.98 ,2,1.83 ,2102.00 ,19.00 ,1
3599,62983,297,530,havezm;aurelientexier,1,43.96 ,2,0.02 ,2754.00 ,1.50 ,1
6243,631120,222,848,pablo126;fblupi,1,73.82 ,2,0.01 ,1511.00 ,1.00 ,1
6277,632508,250,3304,antonv;marymoni;oleksandrfeshchenko,1,92.43 ,3,0.20 ,2016.00 ,1.33 ,2
3504,63256,326,336,surbhisinghal0;pavanpavuluri;snehaphatke,1,2.98 ,3,0.02 ,2781.67 ,1.00 ,1
6277,632733,1148,3304,uomond;brendaprallon,1,65.25 ,2,0.01 ,1622.00 ,1.00 ,1
3645,63276,8,32,donghyun;jinseoknam,1,75.00 ,2,0.81 ,2844.50 ,4.50 ,2
3524,63291,563,630,ishtiaqrizvi;dibyac;rohitpurswani,1,10.63 ,3,0.02 ,2759.67 ,1.33 ,1
6116,633215,165,385,sanderdalm;authman,1,57.14 ,2,1.52 ,1721.50 ,20.00 ,2
6277,634271,30,3304,fangorn;sciense,1,99.09 ,2,0.53 ,1888.00 ,10.00 ,1
6322,635218,660,938,davidleejy;shenbingquan,1,29.64 ,2,0.07 ,1931.50 ,4.00 ,1
6243,635254,83,848,michaelxiao;timothyrimnac,1,90.21 ,2,0.40 ,1799.50 ,12.00 ,1
6322,635377,338,938,shadysource;malessan,1,63.97 ,2,0.01 ,1560.50 ,1.00 ,1
6277,636326,599,3304,ponta63;kenyawatanabe,1,81.87 ,2,0.02 ,1799.50 ,1.00 ,1
3599,63734,5,530,srgodbole;madhavkumar2005;rohanrao,1,99.06 ,3,10.51 ,3404.67 ,38.33 ,2
6392,637556,1139,3274,ryazanoff;yutkin,1,65.21 ,2,0.53 ,2406.50 ,12.50 ,1
3532,63785,92,194,rohits;hsjiang,1,52.58 ,2,0.31 ,3134.50 ,8.50 ,1
3599,63792,215,530,wzchen;zichongkao,1,59.43 ,2,0.12 ,3062.00 ,10.50 ,1
6392,638195,201,3274,lintseju;lin4mation,1,93.86 ,2,0.82 ,2779.00 ,7.50 ,2
6392,638416,421,3274,finlay;er9213,1,87.14 ,2,2.69 ,1780.00 ,41.00 ,1
6392,638500,204,3274,alexvonrass;anvrass,1,93.77 ,2,0.23 ,1617.50 ,5.50 ,1
6392,638540,2078,3274,jayendran;aarthikumar,1,36.53 ,2,0.16 ,3065.50 ,7.50 ,1
3645,63862,16,32,abhishek;mattvonrohr;thakurrajanand,1,50.00 ,3,33.80 ,3580.33 ,138.67 ,3
3354,63868,159,160,nschneider;ianmcculla,1,0.63 ,2,2.86 ,3429.00 ,17.50 ,1
6322,638882,375,938,tobiasmr;merelcht,1,60.02 ,2,0.01 ,3019.50 ,2.00 ,1
6277,639019,1266,3304,hileshaswani;janviparikh;ronakagrawal,1,61.68 ,3,0.03 ,2089.67 ,1.33 ,1
6392,639296,190,3274,axelderomblay;eliotbarr,1,94.20 ,2,1.42 ,2101.50 ,10.50 ,1
6392,639396,1743,3274,crocode;volkov,1,46.76 ,2,0.03 ,2052.00 ,2.50 ,2
6392,639445,301,3274,tenaciousterrier;aman1391,1,90.81 ,2,2.46 ,2417.50 ,26.00 ,2
3524,63957,30,630,ferod132182;kategeberth;johnporter,1,95.24 ,3,0.16 ,2748.00 ,1.00 ,1
6277,639632,5,3304,qwang88;kazanova;mmueller,1,99.85 ,3,28.25 ,2926.33 ,91.00 ,3
3599,63978,59,530,anhgemus;bnguyen0,1,88.87 ,2,0.16 ,2803.50 ,6.50 ,1
6243,639853,224,848,pisarik;alxkalinovsky;sergeykovalev,1,73.58 ,3,0.04 ,2102.00 ,3.00 ,1
6392,640006,2382,3274,theperk;apollotranquility,1,27.24 ,2,0.01 ,1710.50 ,5.50 ,1
6392,640020,1048,3274,safianov;rkutuzov,1,67.99 ,2,0.01 ,1633.50 ,2.50 ,1
6392,640461,1127,3274,dataeverywhere;sivaram002,1,65.58 ,2,0.01 ,1843.50 ,2.00 ,2
6392,641377,208,3274,sourabhjha;mayankjha4,1,93.65 ,2,1.39 ,2197.50 ,33.50 ,1
6049,641435,414,655,aloksin;shreepad90,1,36.79 ,2,0.01 ,1508.50 ,2.00 ,1
6392,641935,1485,3274,picarus;amirbekyan,1,54.64 ,2,0.08 ,2419.00 ,2.50 ,1
3532,64205,29,194,guoshengkang;yuxu138980,1,85.05 ,2,0.15 ,2738.50 ,1.00 ,2
6116,642096,4,385,asanakoev;chelovekparohod,1,98.96 ,2,2.00 ,2332.00 ,12.00 ,1
6322,642316,166,938,wschong;sohyongsheng,1,82.30 ,2,0.11 ,1801.50 ,7.00 ,1
6392,642513,130,3274,bogomolov;puhoshville;spintowin,1,96.03 ,3,0.16 ,1990.67 ,8.00 ,1
6392,642855,3052,3274,brianlawrence;lsutiger;benlove;zenlc2000,1,6.78 ,4,0.08 ,2185.50 ,1.50 ,1
6392,642991,1404,3274,arhontmw;koegit;nikitaelizarov,1,57.12 ,3,0.02 ,1806.67 ,2.33 ,2
3524,64349,159,630,andreybogomolov;aseveryn,1,74.76 ,2,0.56 ,2858.50 ,18.50 ,1
6392,643592,2170,3274,shezan1437;sultanalnahian,1,33.72 ,2,0.02 ,1761.00 ,3.00 ,1
6322,643931,167,938,brainopia;alexgaziev,1,82.20 ,2,0.31 ,2308.50 ,15.50 ,2
6392,644637,929,3274,sandeep30790;arpit08,1,71.62 ,2,0.10 ,2095.50 ,8.00 ,1
6392,644973,2449,3274,michellenorris;rommelcortez00,1,25.20 ,2,0.02 ,2277.50 ,2.50 ,1
3599,64540,109,530,titliric;gauravsc,1,79.43 ,2,0.16 ,2755.00 ,5.50 ,2
6277,645695,177,3304,nik0lashka;ksenon2611,1,94.64 ,2,0.32 ,1793.00 ,3.00 ,1
6277,646599,263,3304,zxdatascience;demoon,1,92.04 ,2,0.76 ,1584.00 ,7.50 ,1
6392,646722,527,3274,srrobert50;kbl4ew,1,83.90 ,2,1.17 ,2011.50 ,9.50 ,1
3532,64686,70,194,scott26;tommymullaney;willmcchesney,1,63.92 ,3,0.16 ,2733.00 ,1.33 ,1
6277,647006,1961,3304,tanderton;brikim,1,40.65 ,2,0.33 ,2241.50 ,17.00 ,1
6392,647098,211,3274,clobber;honeyruru09,1,93.56 ,2,1.84 ,2246.50 ,10.00 ,1
6277,647399,1767,3304,lomero;tomekkorbak,1,46.52 ,2,0.36 ,2512.00 ,6.00 ,2
3599,64760,266,530,cuda134982;leiding1;sallydabaa,1,49.81 ,3,0.02 ,2755.00 ,1.00 ,2
6277,647613,2,3304,psilogram;stasg7;utility,1,99.94 ,3,22.90 ,2703.67 ,53.33 ,2
3599,64795,51,530,musicallyut;shreyes,1,90.38 ,2,0.38 ,3624.50 ,8.00 ,2
3354,64838,74,160,dalejohnson;aimeebailey,1,53.75 ,2,0.02 ,2734.50 ,1.50 ,1
6392,648385,246,3274,vossmarc;frankherfert,1,92.49 ,2,0.41 ,1889.00 ,3.50 ,1
6392,648770,770,3274,mesterhd;lewtun;heathgordon,1,76.48 ,3,0.15 ,1500.00 ,3.00 ,3
6392,648806,804,3274,madphysicist;keenorhian,1,75.44 ,2,0.01 ,1956.50 ,4.00 ,2
6277,648878,31,3304,ryansun;lianglu;musicmilif,1,99.06 ,3,1.52 ,2368.00 ,16.00 ,2
3599,64894,183,530,kasthuribh;hand140255,1,65.47 ,2,0.01 ,2826.50 ,3.50 ,1
6322,649003,121,938,cjansen;ekami66;hevyw8;jamesrequa;syeddanish,1,87.10 ,5,1.02 ,1615.00 ,18.40 ,4
6392,649470,96,3274,prashanth1994;vigneshinfy,1,97.07 ,2,0.64 ,2072.50 ,11.50 ,2
3645,65040,14,32,davhab;oliverwilkie,1,56.25 ,2,0.02 ,2786.50 ,1.00 ,2
6392,650673,1053,3274,cbonfield;mhoffman,1,67.84 ,2,0.04 ,1931.00 ,4.00 ,1
3599,65080,185,530,elizajameson;jasnahegic;allidedi,1,65.09 ,3,0.02 ,2747.00 ,2.00 ,1
3599,65089,134,530,micahmadordreamteam;alexchernos;alexkessock,1,74.72 ,3,0.02 ,2747.00 ,2.00 ,1
6277,651189,283,3304,seventheli;genesischung,1,91.43 ,2,0.15 ,1508.00 ,1.50 ,2
6116,652011,351,385,emielstoelinga;martvr;kirtapy;valeriescholten,1,8.83 ,4,0.08 ,1747.25 ,2.50 ,1
6116,652096,22,385,madmanminkin01;adimar,1,94.29 ,2,0.19 ,2415.00 ,3.50 ,2
3645,65224,4,32,zhaogang;waltchan;palmtree,1,87.50 ,3,0.85 ,3145.67 ,9.67 ,2
6322,652291,347,938,pvrancx;kefthym,1,63.01 ,2,0.01 ,2371.50 ,3.00 ,2
6322,652446,654,938,andrearapuzzi;lucath,1,30.28 ,2,0.41 ,1518.50 ,5.00 ,1
3524,65247,316,630,samkaks;nicholasstamatakis,1,49.84 ,2,0.02 ,2766.50 ,1.00 ,1
6392,652650,980,3274,imantd;patrick0815,1,70.07 ,2,0.23 ,1805.00 ,3.00 ,1
3524,65321,468,630,yasonhao;sylvia2;shiyishen,1,25.71 ,3,0.02 ,2752.00 ,1.00 ,1
6392,653428,2455,3274,roshnim;sanjuvk92,1,25.02 ,2,0.02 ,2842.50 ,5.00 ,1
6116,654626,12,385,andkirill;ffff00;pavelboyko,1,96.88 ,3,0.26 ,1675.33 ,1.67 ,1
6392,655336,3063,3274,yukimiyazaki;osciiart,1,6.44 ,2,2.60 ,1687.50 ,28.00 ,1
3599,65724,202,530,andrianasummers;issacgebremichael;jessicabeard,1,61.89 ,3,0.02 ,2747.00 ,2.00 ,1
3599,65732,149,530,jameslowrey;jaimetangelteal,1,71.89 ,2,0.02 ,2743.50 ,1.50 ,1
6392,658345,260,3274,lszhang;aijiang,1,92.06 ,2,0.90 ,1811.00 ,19.50 ,1
6277,658930,1863,3304,alsombra;joaoamorim,1,43.61 ,2,0.25 ,1598.00 ,1.50 ,1
6243,659402,159,848,aythae;mmaguero,1,81.25 ,2,0.04 ,1515.00 ,1.00 ,2
6392,659709,3012,3274,ananydwivedi;anand09,1,8.00 ,2,0.01 ,1564.00 ,2.50 ,1
6392,660442,530,3274,wacholderbeere;karthickp6;belalc,1,83.81 ,3,0.20 ,1988.67 ,8.33 ,2
6277,660502,463,3304,shilparana;rishikksh20,1,85.99 ,2,0.09 ,1945.50 ,9.00 ,1
3599,66087,226,530,josephputnik;michaelramey;juliastone,1,57.36 ,3,0.02 ,2743.33 ,2.00 ,1
3599,66088,190,530,masonryan;davisanson1,1,64.15 ,2,0.02 ,2732.00 ,2.00 ,1
6392,661522,2849,3274,codyschuyler;djcarlos,1,12.98 ,2,0.04 ,1587.00 ,2.00 ,1
3599,66203,282,530,sagarmeisheri;nirupamhaas;shweta5,1,46.79 ,3,0.05 ,2788.00 ,1.67 ,1
6277,662610,40,3304,sbrugman;rethfro;macco3k;longtran2186;rooler;jellepkaggle,1,98.79 ,6,0.35 ,1639.50 ,2.83 ,1
3599,66386,453,530,amuelcahyawijaya;humanoid123,1,14.53 ,2,0.01 ,2745.00 ,2.50 ,1
6049,664138,15,655,zhouxiangxin;jeremyqiu,1,97.71 ,2,0.18 ,1456.00 ,1.00 ,1
6322,665365,516,938,ericxu0;ozeng100,1,44.99 ,2,0.01 ,1482.00 ,1.50 ,1
6243,665901,87,848,katieli16;wolfwood112;uditpareek,1,89.74 ,3,0.21 ,1723.00 ,1.67 ,2
6277,667012,600,3304,skihikingkevin;johngao2,1,81.84 ,2,0.38 ,1964.00 ,4.00 ,2
6392,667329,72,3274,janpreets;anuragupadhyaya,1,97.80 ,2,2.08 ,1884.00 ,24.50 ,1
6392,667717,1642,3274,krishnakalyan3;amitkumarjaiswal,1,49.85 ,2,1.34 ,2611.00 ,48.50 ,2
6392,668500,1184,3274,varunbhargava2012;karthikvadlamani,1,63.84 ,2,0.04 ,1523.50 ,1.50 ,1
6392,669834,2345,3274,vitocolano;alphacoa,1,28.38 ,2,0.01 ,2204.50 ,2.50 ,1
6392,672489,350,3274,fabioben;leopetrini;frucci;marcobocchio,1,89.31 ,4,0.02 ,1899.25 ,4.00 ,1
6243,672775,81,848,fukatani;dwskwkm;bk0000,1,90.45 ,3,0.47 ,1736.33 ,4.00 ,2
6392,673447,2638,3274,larrydag;moonforsun,1,19.43 ,2,0.01 ,2709.50 ,2.50 ,1
6049,673535,94,655,bohdan;kulishyurii,1,85.65 ,2,2.71 ,2456.00 ,20.50 ,1
6392,673912,1476,3274,xfsm1912;yhnedison,1,54.92 ,2,1.03 ,1663.00 ,10.50 ,1
6392,675186,2493,3274,fx82421020;xindylin;lmz18500,1,23.85 ,3,0.01 ,1585.33 ,1.67 ,2
6243,675426,127,848,johndahomey;dmikrav,1,85.02 ,2,0.05 ,1671.50 ,5.00 ,2
3532,67582,51,194,miroslaw;kinnskogr,1,73.71 ,2,1.09 ,3010.50 ,11.50 ,2
6277,675997,616,3304,junglerule;wangqiqi,1,81.36 ,2,0.01 ,1824.00 ,4.00 ,1
3670,67752,229,361,elliotdawson;desmondt,1,36.57 ,2,0.57 ,3065.50 ,14.50 ,1
3670,67852,22,361,abundrew;antoshkaplus,1,93.91 ,2,0.32 ,3073.00 ,5.50 ,1
3670,67894,9,361,ccccat;blindape,1,97.51 ,2,13.92 ,3780.00 ,64.50 ,2
6243,680077,129,848,dbcerigo;alitny,1,84.79 ,2,0.22 ,1672.50 ,5.00 ,1
6277,680240,1785,3304,johnewz;agao12345,1,45.97 ,2,0.01 ,2075.00 ,2.00 ,2
3670,68028,32,361,slothouber;rudikruger,1,91.14 ,2,1.07 ,3212.50 ,63.50 ,2
6322,680461,567,938,nerdless;almondhive;margalordyzd,1,39.55 ,3,0.02 ,1709.00 ,1.67 ,2
6322,682565,107,938,shgidi;dkagan,1,88.59 ,2,0.59 ,2548.00 ,10.00 ,1
2551,6835,1,924,alecstephenson;rambeaux;ejlok1,1,99.89 ,3,4.13 ,3881.00 ,15.33 ,1
2551,6838,354,924,phil1985;ernest,1,61.69 ,2,0.10 ,3609.50 ,24.50 ,1
6277,685348,2530,3304,chenkf;luluzz,1,23.43 ,2,0.01 ,2044.00 ,1.50 ,1
6392,685644,83,3274,johncandido;carloshuertas;tunguz,1,97.46 ,3,25.24 ,2615.67 ,129.67 ,1
6243,686259,92,848,rorysroes;awillieloua,1,89.15 ,2,0.49 ,1934.50 ,5.50 ,1
3532,68739,44,194,xieshukun;user147726;chaney,1,77.32 ,3,0.16 ,2703.33 ,1.67 ,2
6277,687595,2923,3304,nikitav;sushilsontakke,1,11.53 ,2,0.01 ,2319.00 ,4.00 ,1
6322,688620,221,938,leon7archer;suvalex,1,76.44 ,2,2.08 ,1853.50 ,53.50 ,1
6243,688888,17,848,smallyellowduck;kylehounslow,1,98.00 ,2,0.94 ,2137.00 ,11.50 ,1
6649,688975,1916,3775,bradleymitchell;classicgabe,1,49.25 ,2,0.42 ,2428.00 ,7.00 ,1
6649,689012,109,3775,mathurinache;stevenknguyen;jessesealand,1,97.11 ,3,7.23 ,2243.00 ,111.00 ,2
6649,689156,2392,3775,gobrewers14;jacklivesay,1,36.64 ,2,0.21 ,2673.00 ,9.50 ,2
6649,689277,694,3775,ubique;raddar,1,81.62 ,2,11.54 ,2482.50 ,38.50 ,1
6649,689862,1740,3775,jinchengwu;luzengxiang;dannyblueliu84,1,53.91 ,3,0.03 ,1623.33 ,1.67 ,1
6649,689884,243,3775,scottboj;kakachaguan,1,93.56 ,2,0.21 ,1747.50 ,1.00 ,2
6649,690269,3612,3775,robertoruiz;aharless,1,4.32 ,2,4.17 ,1619.00 ,15.50 ,2
6649,690793,4,3775,jordanmeyer;titericz,1,99.89 ,2,51.06 ,3431.50 ,103.50 ,2
6649,691113,1326,3775,branyang;johannawang,1,64.87 ,2,0.04 ,2247.50 ,1.00 ,1
6649,692113,36,3775,keegil;thomashthoresen,1,99.05 ,2,1.01 ,1962.00 ,8.50 ,1
3670,69246,50,361,n9thbit;helmutsimonis;nicolasbeldiceanu,1,86.15 ,3,0.28 ,2821.33 ,2.33 ,2
6649,693788,1144,3775,thunker;ponrajuganesh,1,69.70 ,2,0.23 ,2065.00 ,1.50 ,1
6392,693884,1456,3274,nitish92;anishkumar22;axelj1;hewgreen,1,55.53 ,4,0.05 ,1535.25 ,2.25 ,2
6649,694009,3144,3775,techvaibhav;jszymczak;cpaolino,1,16.72 ,3,0.16 ,2061.00 ,5.00 ,1
3532,69415,156,194,traims;alexeivinogradov,1,19.59 ,2,0.09 ,3011.00 ,4.00 ,2
6277,694285,823,3304,andylin512;mochiliu;sleepywyn,1,75.09 ,3,0.12 ,2066.33 ,3.33 ,2
3670,69507,241,361,szaroletta;vbnunna,1,33.24 ,2,0.01 ,2998.50 ,19.50 ,1
6392,695555,183,3274,yasybigd;ariakh,1,94.41 ,2,0.20 ,1661.50 ,4.50 ,2
6649,695764,1524,3775,brentpayne;mikemull,1,59.63 ,2,0.01 ,2846.50 ,1.50 ,1
3532,69611,143,194,dmitrykrivokon;ivt150449,1,26.29 ,2,0.08 ,2723.50 ,3.50 ,1
6649,696256,1214,3775,psnallam;muraliuppala,1,67.84 ,2,0.01 ,1830.50 ,1.50 ,1
6649,696831,1685,3775,wjfwzzc;nexplain,1,55.36 ,2,0.02 ,1950.50 ,3.00 ,1
2435,697,37,107,davidwheeler;andygee,1,65.42 ,2,0.16 ,3972.00 ,1.50 ,1
6649,697740,42,3775,kazanova;mmueller;peeyman,1,98.89 ,3,25.66 ,2415.33 ,81.33 ,3
6649,697884,895,3775,power17;myacoubi,1,76.29 ,2,0.05 ,1505.00 ,2.50 ,1
6649,698345,1484,3775,flintaxe;wrohwer,1,60.69 ,2,0.21 ,2240.00 ,6.00 ,1
6277,699317,591,3304,flintaxe;wrohwer,1,82.11 ,2,0.21 ,2240.00 ,6.00 ,1
